Solar,Wind,CCGT,Coal,Battery,State_of_Charge,Demand
231.38885488793164,232.71839140316771,0.0,0.0,0.0,0.0,323.4657894
242.54825358933155,275.68710153332074,0.0,0.0,0.0,0.06619221751239349,301.84085359999995
238.8718071558462,294.71507794524825,0.0,0.0,0.0,0.1680372369676752,290.87609779999997
220.63070412518695,269.10472017680036,0.0,0.0,0.0,0.2822678883045662,280.3494594
186.87122060728763,250.4563232920829,0.0,0.0,0.0,0.3808143740938427,256.6908166
142.5056753133618,249.09149558411661,0.0,0.0,0.0,0.4658301710604039,235.7623361
98.14820491428125,258.92631248935606,0.0,0.0,0.0,0.539173077973551,222.63621
51.23550608882151,281.89052147311355,0.0,0.0,0.0,0.6024458133559113,217.14644959999998
21.54572406287968,289.3249769465597,0.0,0.0,0.0,0.6570310375220431,210.8154209
5.741668275571923,286.50756215423337,0.0,0.0,0.0,0.704121568370255,205.931801
0.41908032925994676,281.743472924319,0.0,0.0,0.0,0.7447464466261196,207.69673139999998
0.0,280.09397142413275,0.0,0.0,0.0,0.7797934234303194,215.8525006
0.0,218.11774687009247,0.0,0.0,8.882723729907525,0.8100283591605407,227.0004706
0.0,133.77879491576527,0.0,0.0,99.03249068423472,0.8048025957705202,232.8112856
0.0,120.38065273678149,0.0,0.0,127.61232616321851,0.7465411457945653,247.9929789
0.0,117.5969412056504,0.0,0.0,152.9896718943496,0.6714659951474943,270.5866131
0.0,125.77288878825145,0.0,0.0,168.1707505117485,0.5814611891052959,293.9436393
0.5537733699646126,124.02756441255653,0.0,0.0,189.47581681747874,0.4825252570625531,314.0571546
8.629942059989295,131.31968498078948,0.0,0.0,190.97151255922122,0.3710554177513012,330.9211396
32.871154355103315,133.2055633916584,0.0,0.0,177.66624235323826,0.25870565103405657,343.7429601
73.28980537605297,137.08311167291075,0.0,0.0,143.67030535103635,0.15418346018778656,354.04322240000005
122.29195623017011,148.28031153977255,0.0,0.0,88.6150732300573,0.06966129730561985,359.187341
168.5072556513702,158.26797840532885,0.0,0.0,29.794814943300935,0.017528480889134064,356.570049
205.80821094153225,169.57896338783837,0.0,0.0,0.0,0.0,347.3665396
231.0121720937099,178.36002038412005,0.0,0.0,0.0,0.013187775557927982,327.3831324
242.18746197555376,216.00885903320776,0.0,0.0,0.0,0.05177552770083783,307.22077140000005
238.50413227557928,251.09724299544078,0.0,0.0,0.0,0.12283143567892087,297.1251716
220.23396619089283,265.2592968051648,0.0,0.0,0.0,0.21341942481837464,286.2794512
188.74886511961247,276.53644308692225,0.0,0.0,0.0,0.3071784360182668,263.16656589999997
146.54406759050153,270.31332906814697,0.0,0.0,0.0,0.40230463884511924,242.4900834
97.59409087503609,282.99104643635945,0.0,0.0,0.0,0.48436976659165715,230.15890969999998
50.788619217476466,277.5720684032296,0.0,0.0,0.0,0.5551671388439425,224.8692097
21.271337131134015,275.8180118371951,0.0,0.0,0.0,0.60387489947608,219.2233886
5.603505716464619,274.1762825413682,0.0,0.0,0.0,0.6405221349317184,214.36191639999998
0.39071104452699307,271.35059919974674,0.0,0.0,0.0,0.6713107380856551,215.7635305
0.0,269.5123491140875,0.0,0.0,0.0,0.6976564078092194,223.69626319999998
0.0,238.02775783974056,0.0,0.0,0.0,0.7192195257648306,235.2617275
0.0,160.7644664804331,0.0,0.0,80.90291921956691,0.720521344488422,241.6673857
0.0,128.8806686330714,0.0,0.0,127.59863056692862,0.6729256377819374,256.4792992
0.0,126.1118809497533,0.0,0.0,153.68189775024672,0.5978585443420781,279.7937787
0.0,125.87598717131058,0.0,0.0,177.24907182868944,0.5074464973853396,303.125059
0.5145110673979459,131.28107346993343,0.0,0.0,190.3111540626686,0.40316973063655026,322.10673859999997
8.43541519727263,141.1730204734397,0.0,0.0,188.76662572928768,0.29120845706178106,338.3750614
32.480355287547226,159.90004164640405,0.0,0.0,159.06113306604888,0.18015583942013028,351.44153
72.77926105638232,183.07392237850368,0.0,0.0,105.54502136511402,0.0865791537968781,361.39820480000003
121.76328017440264,202.25011435091452,0.0,0.0,41.62174577468289,0.024486340216318785,365.63514030000005
168.0336463994473,193.5429317005527,0.0,0.0,0.0,0.0,361.5765781
191.95741764983367,157.75500935016638,0.0,0.0,0.0,0.0,349.71242700000005
178.91853994473183,148.05543655526816,0.0,0.0,0.0,0.0,326.9739765
