Solar,Wind,CCGT,Coal,Battery,State_of_Charge,Demand
114.83606105436604,870.8529653822718,0.0,0.0,0.0,1.0,985.689026437
120.37436319612065,843.0373762213623,0.0,0.0,0.0,1.0,963.4117394174829
169.35682603580386,942.7542142096854,0.0,0.0,0.0,1.0,931.411487945
109.49689440167238,1025.0543499482399,0.0,0.0,0.0,1.0,903.6299296951357
93.89504987694417,1465.4431084814971,0.0,0.0,0.0,1.0,889.3714766444464
72.97901617151642,1020.2201627450075,0.0,0.0,0.0,1.0,855.4950741775034
48.71000920667369,1400.644915989636,0.0,0.0,0.0,1.0,856.557338908089
25.427688417477544,940.6166605578649,0.0,0.0,0.0,1.0,822.6261671300001
10.692935427437568,928.8747452920212,0.0,0.0,0.0,1.0,759.819043361
4.070763841406011,898.64042391935,0.0,0.0,0.0,1.0,685.0081453285537
0.2079855328420536,868.2717105281531,0.0,0.0,0.0,1.0,657.5480424948156
0.0,837.4484522643818,0.0,0.0,-9.094947017729282e-13,1.0,651.3980631720194
0.0,637.1598746954799,0.0,0.0,0.0,1.0,637.1598746956088
0.0,547.9264701540295,0.0,0.0,100.85596301962005,1.0,648.7824331736496
0.0,493.05083193816097,0.0,0.0,216.55156291183891,0.9536206624491141,709.6023948499999
0.0,481.6494044238817,0.0,0.0,239.0139081731029,0.8540378739560764,720.6633125969846
0.0,515.1361621863485,0.0,0.0,209.89022604789284,0.7441256149795731,725.0263882342414
0.39261770318156375,507.9877241618437,0.0,0.0,228.97570166497448,0.6476060899934112,737.3560435299997
6.118510231720763,537.8545344093518,0.0,0.0,230.56813484892723,0.5423099722361335,774.5411794899999
23.30519635614119,545.5786486941138,0.0,0.0,237.11576852974508,0.4362815626689782,805.9996135800001
51.96146404658013,561.4601741925023,0.0,0.0,213.12176243091756,0.3272421768326312,826.54340067
86.70331506864969,607.321270508416,0.0,0.0,160.88536698293467,0.2292366060857799,854.9099525600001
119.46932675274228,648.228404214953,0.0,0.0,140.64244970891752,0.15525231682566148,908.3401806766128
145.9151910481624,694.5555375946044,0.0,0.0,110.64547236232795,0.0905768783918117,951.1162010050963
163.78445287141997,730.5206811528454,0.0,0.0,86.32194486474054,0.03969576497057697,980.6270788890059
171.7075797023076,803.5727492681299,0.0,0.0,1.6560079529881487e-8,0.0,975.2803289869998
169.09614960237917,978.721062520585,0.0,0.0,0.0,0.0,949.1044781949998
156.14285312051027,946.333970740682,0.0,0.0,0.0,0.07310358009096993,918.2907021920001
133.82034948001305,925.1102725589706,0.0,0.0,0.0,0.14086302676134893,888.2091652618051
103.89772848041285,924.6779944857128,0.0,0.0,0.0,0.20366901529716006,870.334615873
69.19286820508908,936.8385394033523,0.0,0.0,0.0,0.2618836612216562,859.3582919569803
36.00843252213967,945.7894569648423,0.0,0.0,0.0,0.3158426081169824,845.8471036880002
15.081085478271065,890.5020175204074,0.0,0.0,0.0,0.3658569624815561,779.5708062878442
3.972808487168115,819.3787471123796,0.0,0.0,0.0,0.4122150888497341,706.5512089149731
0.19390612994583362,788.2234970424771,0.0,0.0,0.0,0.45518427021344704,680.155579988
0.0,772.7014221064705,0.0,0.0,0.0,0.49501225084943173,672.353925838
0.0,774.7531393007458,0.0,0.0,0.0,0.531928663228772,681.7414042574433
0.0,658.4534320277302,0.0,0.0,38.76790353055878,0.5661463537181727,697.221335558289
0.0,527.864897270711,0.0,0.0,189.83027108713847,0.5483186553961292,717.6951683578496
0.0,516.5245943259754,0.0,0.0,199.69301684797912,0.4610238444513889,716.2176111739544
0.0,515.5584289076459,0.0,0.0,204.11411529485724,0.36919357921165497,719.6725442025031
0.36478127064178784,537.6963907449244,0.0,0.0,215.01249649443378,0.2753302401597132,753.07366851
5.9805933614100555,578.2114784162903,0.0,0.0,204.45229370229967,0.17645520239148813,788.64436548
23.02812519195868,654.9129512787351,0.0,0.0,141.86023825930613,0.08243634957953837,819.80131473
51.599495145521765,749.8277146932579,0.0,0.0,37.404879831220114,0.01720090210558597,838.8320896699998
86.328491016067,790.4520420921488,0.0,0.0,0.0,0.0,876.7805331082158
119.13354430674386,811.6184018700844,0.0,0.0,2.793967723846437e-9,0.0,930.7519461796242
145.61638696276438,825.8647369429021,0.0,0.0,4.80258677271195e-9,0.0,971.481123910471
126.24100492136762,866.2860506824173,0.0,0.0,5.821675586048517e-9,0.0,992.5270556096086
