Solar,Wind,CCGT,Coal,Battery,State_of_Charge,Demand
623.8212930025094,434.24672832239287,0.0,0.0,0.0,0.0,974.042727510431
760.7601534035068,474.66434337131597,0.0,0.0,0.0,0.01262801662803422,986.9419164411504
853.2777861415909,506.7259511769908,0.0,0.0,0.0,0.049972035479513795,950.1413763047674
894.2977305596124,618.2744816788721,0.0,0.0,0.0,0.11156954399190248,896.4789585580883
880.7774391390558,707.6117782869821,0.0,0.0,0.0,0.20416113793494337,868.0976968287337
813.7139328618002,763.3930355901336,0.0,0.0,0.0,0.31241250994298325,831.8175850015294
698.1366305775458,790.4449407501719,0.0,0.0,0.0,0.42442076832437275,787.0957328071145
543.1807190350537,778.0721077927293,0.0,0.0,0.0,0.5298458661425999,748.8144726298484
363.3165533219837,789.4280420019512,0.0,0.0,0.0,0.6158766413828903,717.0153822393762
190.2317030411702,765.4302484192392,0.0,0.0,0.0,0.6813616333722865,695.8438587244254
80.30542946144196,718.5836255090047,0.0,0.0,0.0,0.7204092470216305,683.7300506549253
21.63737946119175,712.3121409008847,0.0,0.0,0.0,0.737716295431554,677.773987437
1.6481730512562291,697.5788316706837,0.0,0.0,0.0,0.7461588195187173,671.912159596
0.0,677.1702285647502,0.0,0.0,18.845019804249688,0.7502639205458932,696.015248369
0.0,596.116046124512,0.0,0.0,125.0012423878004,0.7467236885859969,721.1172885123124
0.0,380.10856604566595,0.0,0.0,375.3446030193554,0.7232409118139481,755.4531690650217
0.0,301.7083522697837,0.0,0.0,481.52466895939006,0.6527285444412141,783.233021229174
0.0,298.464099357074,0.0,0.0,505.8519693323192,0.5622691530351048,804.3160686893932
0.0,306.6369035215221,0.0,0.0,523.143218903437,0.4672396265390436,829.7801224249592
2.1886942708647177,346.630774550091,0.0,0.0,508.28666229881514,0.36896175950429283,857.1061311197709
32.49228230878293,386.40466973996854,0.0,0.0,460.7519582445641,0.2734748508790686,879.6489102933155
122.45710552900117,427.37827777309815,0.0,0.0,344.8026426508234,0.18691782828538472,894.6380259529228
271.7046381498484,461.0458450696639,0.0,0.0,181.8009606556563,0.12214308402284044,914.5514438751686
452.17762730599486,513.0889186982552,0.0,0.0,0.0,0.08798989233401992,942.1036552077526
622.1273896965969,529.0971056778187,0.0,0.0,0.0,0.09147100328110365,969.1857467887189
759.2657797212848,540.2650407211352,0.0,0.0,0.0,0.11882929329052118,979.7355152672145
851.9254409573371,517.6714619908735,0.0,0.0,0.0,0.16689077926563461,942.8286808474121
893.0120164715872,613.2534005683141,0.0,0.0,0.0,0.23102904002396904,889.0952926935954
879.476108484489,731.4572654130033,0.0,0.0,0.0,0.323782474952166,860.4984480494569
812.3161765574778,698.359654721695,0.0,0.0,0.0,0.4365640475064079,823.981817435248
696.5719743056751,643.8650780732465,0.0,0.0,0.0,0.539766108336529,779.5217309921971
406.5689986445352,791.560980701905,0.0,0.0,0.0,0.6240651058731913,739.955024958738
361.361193438929,721.0635988180562,0.0,0.0,0.0,0.6929234306125214,708.1717088015112
188.6384335085283,729.7987958720901,0.0,0.0,0.0,0.7491692820835769,687.7971446848451
79.32685643785182,720.6885642744886,0.0,0.0,0.0,0.7838317832290813,674.5557701757613
21.139623513269242,697.2305794683308,0.0,0.0,0.0,0.802686897780977,658.844224492
1.542966252520001,673.6683235627894,0.0,0.0,0.0,0.8116329552832525,652.2367688319999
0.0,649.753398695933,0.0,0.0,24.859713700066862,0.8150857557487254,674.6131123959999
0.0,485.1929932464249,0.0,0.0,222.60045248050807,0.8104156021343325,707.7934457269331
0.0,297.58483603233935,0.0,0.0,445.53808153686623,0.7685978030581071,743.1229175692056
0.0,267.7812790038779,0.0,0.0,502.638215282705,0.6848988644530125,770.4194942865829
0.0,261.5890394933143,0.0,0.0,530.7477957232863,0.59047307439658,792.3368352166012
0.0,279.77606249878636,0.0,0.0,537.191207484318,0.4907666094160516,816.967269983104
2.038877899395919,275.89366791979904,0.0,0.0,566.7482799623444,0.3898496828731357,844.6808257815395
31.773644406743234,292.1146579877094,0.0,0.0,544.9407744890232,0.28338015443902487,868.8290768834781
121.02472559584223,296.30970861608984,0.0,0.0,469.337760307788,0.18100739157385792,886.67219451972
269.837757712711,304.9351381560294,0.0,0.0,333.9003320124695,0.09283743671655632,908.6732278812099
450.2534436560577,329.842799258071,0.0,0.0,160.28291950776907,0.030110804747512862,940.3791624218977
620.4085246233335,352.05990928962456,0.0,0.0,0.0,0.0,972.4684339129581
