Solar,Wind,CCGT,Coal,Battery,State_of_Charge,Demand
414.70463821528784,524.0965012686252,0.0,0.0,0.0,0.0,938.801139484335
505.7390116764402,572.8769047931308,0.0,0.0,0.0,0.0,955.388886276493
567.2429902093239,611.5723638030738,0.0,0.0,0.0,0.021841410912190818,948.7805786173442
594.5122761415346,746.2013448515829,0.0,0.0,0.0,0.06261399177878367,927.5165843773068
585.5242412266946,854.0233767319172,0.0,0.0,0.0,0.13585122106426348,908.659297511084
540.9416862223625,919.8670440837562,0.0,0.0,0.0,0.2299486762832976,870.9897370639999
464.1080739886456,885.9531344589641,0.0,0.0,0.0,0.33449131579213937,840.316403102453
361.0963045021384,896.0032145217453,0.0,0.0,0.0,0.424841182509258,816.5579807675874
241.52599709739707,923.5967035199037,0.0,0.0,0.0,0.5029250959645993,784.3893515086703
126.46245081994853,923.8050375450836,0.0,0.0,0.0,0.5704082894881806,757.8596816106593
53.38553596213433,867.2654033644053,0.0,0.0,0.0,0.6222361964924932,704.1098868310002
14.384122058726085,859.6962890188033,0.0,0.0,0.0,0.6606170785076257,677.773987437
1.0956743807952256,841.9145181589793,0.0,0.0,0.0,0.6954114678288467,671.912159596
0.0,817.2831812116142,0.0,0.0,0.0,0.7257377885876855,696.015248369
0.0,719.4581185007684,0.0,0.0,12.623943554777952,0.7472319587185327,732.0820620555463
0.0,458.7566389650903,0.0,0.0,290.9414351173582,0.7444350405212798,749.6980740824483
0.0,364.1346762449781,0.0,0.0,399.21010584242686,0.6799750411016392,763.3447820874048
0.0,360.2191565878689,0.0,0.0,414.279855380194,0.5915274015258688,774.499011968063
0.0,370.08299156640413,0.0,0.0,420.3293199833556,0.4997409591311887,790.4123115497605
1.4550027002030768,418.3519744076519,0.0,0.0,389.7835419013411,0.4066142180863425,809.590519009196
21.600256885746635,466.3554663196597,0.0,0.0,343.4990441994237,0.3202550961133687,831.4547674048296
81.40717576482511,515.8069030581133,0.0,0.0,256.736448935713,0.24415061075255898,853.9505277586514
180.62412253198818,556.4406098324245,0.0,0.0,145.831765035977,0.18726895227472434,882.8964974003889
300.5991642869836,619.2518897455346,0.0,0.0,0.0,0.15495896010811389,912.0806198981409
413.5785632230908,638.5723226709715,0.0,0.0,0.0,0.15633623297291635,937.9237640160404
504.74558021746975,652.0510095575934,0.0,0.0,0.0,0.17658245251047644,949.2512349515266
566.3439766189431,624.7826047744114,0.0,0.0,0.0,0.21336888946771082,941.3983526921195
593.6575576481075,740.1413543646178,0.0,0.0,0.0,0.2576320422101758,922.2616626056696
584.6591411341615,829.5803362541258,0.0,0.0,0.0,0.33057508202763075,901.4950420380001
540.0124841752389,758.393721207301,0.0,0.0,0.0,0.42145661904004805,855.272268728
463.0679199887166,745.7057129116964,0.0,0.0,0.0,0.5000000229056508,825.799830988146
359.91504627407585,777.6355223160147,0.0,0.0,0.0,0.5678803260349522,806.5695245885968
168.15827749033406,891.8096760445409,0.0,0.0,0.0,0.6265451577252422,773.9210988544169
125.40327526354277,871.7700428814035,0.0,0.0,0.0,0.6772456160132581,749.9603597810001
36.91449934168591,861.8665871728792,0.0,0.0,0.0,0.7210629488817097,685.1299108050001
14.053223285923405,829.436762432124,0.0,0.0,0.0,0.7589316138003567,658.844224492
0.7180144187046722,811.0968938987307,0.0,0.0,0.0,0.7916592056970432,652.2367688319999
0.0,784.1935488138396,0.0,0.0,0.0,0.8199436796017173,674.6131123959999
0.0,585.5840323377516,0.0,0.0,122.05712871710205,0.8393662960195131,707.6411610548537
0.0,359.15796532923235,0.0,0.0,381.83150759076767,0.8123237317897266,740.98947292
0.0,323.187769251255,0.0,0.0,437.04649224178564,0.7277264356095755,760.2342614930407
0.0,315.71429656663344,0.0,0.0,456.40222491537855,0.6308958943534028,772.116521482012
0.0,337.66438738823496,0.0,0.0,446.64674401828535,0.5297769624924223,784.3111314065203
1.3554076000908954,332.97868849246606,0.0,0.0,467.5357270842701,0.4308194219530711,801.869823176827
21.122519952884407,352.55595548661915,0.0,0.0,448.0414147931392,0.3272337890425966,821.7198902326422
80.45495658181443,357.61900193828205,0.0,0.0,405.65498699627193,0.22796724996784784,843.7289455163684
179.38305560311187,368.0291147819308,0.0,0.0,321.77165880279057,0.13809170434195106,869.1838291878335
299.32000326225125,398.0904075607979,0.0,0.0,206.01283439985224,0.06680106493433922,903.4232452229014
412.4358941184219,424.90444869547895,0.0,0.0,95.49504450718177,0.021157558774770185,932.8353873210826
